id,nombreactivo,clavesitiodesembarque,nombresitiodesembarque,rnpaunidadeconomica,unidadeconomica,nombreestado,claveoficina,nombreoficina,tipoaviso,folioaviso,fechaaviso,origen,clavelugarcaptura,nombrelugarcaptura,numeroembarcaciones,mescorte,yearcorte,periodoinicio,periodofin,duracion,diasefectivos,tipozona,produccionacuacultural,numeropermiso,fechaexpedicion,fechavigencia,nombreprincipal,claveespecie,nombreespecie,pesodesembarcadokilogramos,pesovivokilogramos,preciopesos,valorpesos,litoral,origenpesca
1,BENY,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321862,23/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,14/01/2018,22/01/2018,9,9,NA,NA,12607011129,20/09/2017,15/04/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,12000,13200,13,156000,PACIFICO,NA
1,MISTER II,26B,PUERTO PEÑASCO,2607002082,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321764,26/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,17/01/2018,25/01/2018,9,9,NA,NA,1.26E+11,02/08/2016,02/08/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,750,825,15,11250,PACIFICO,NA
1,ULISES,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321863,26/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,16/01/2018,25/01/2018,10,10,NA,NA,1.26E+12,23/03/2016,23/03/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,8000,8800,13,104000,PACIFICO,NA
1,JOSE EDUARDO L.R. (ANTES CASA MAR),26B,PUERTO PEÑASCO,2607004351,IGNACIO SOTO MENDIVIL,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321906,23/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,17/01/2018,27/01/2018,11,10,NA,NA,1.26E+12,14/02/2014,13/02/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,9000,9900,12,108000,PACIFICO,NA
1,DOÑA RAFAELA C.O.,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321864,29/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,18/01/2018,27/01/2018,10,10,NA,NA,1.26E+11,12/02/2015,12/02/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,9000,9900,18,162000,PACIFICO,NA
1,PUNTA BAJA IV,26B,PUERTO PEÑASCO,2604007860,PESQUERA MARTINEZ LARA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321909,29/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,21/01/2018,26/01/2018,6,6,NA,NA,1.26E+11,15/02/2016,15/02/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,4500,4950,20,90000,PACIFICO,NA
1,JULIO CESAR,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321865,30/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,28/01/2018,30/01/2018,3,3,NA,NA,1.26E+11,22/11/2016,22/11/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,6000,6600,13,78000,PACIFICO,NA
1,RICARDO ASTORGA,26B,PUERTO PEÑASCO,2603007507,PESQUERA ASTORGA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321825,31/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,21/01/2018,30/01/2018,0,8,NA,NA,1.26E+11,16/02/2016,16/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,3150,3465,6,18900,PACIFICO,NA
1,DOÑA AURORA (TABASCO 725),26B,PUERTO PEÑASCO,2508010507,PESQUERA MAGGI MAGGI SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321910,31/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,12/01/2018,31/01/2018,20,19,NA,NA,12508099312,11/04/2016,11/04/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,16175,17792.5,14,226450,PACIFICO,NA
1,FELIPE ANGELES,26B,PUERTO PEÑASCO,2607004070,PESQUERA RODOLFO DEL MAR SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321913,03/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,25/01/2018,03/02/2018,10,10,NA,NA,1.26E+11,20/10/2017,31/10/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,12,240000,PACIFICO,NA
1,CARRANZA I,26B,PUERTO PEÑASCO,2607003304,DALIA EUGENIA MENDEZ MARCIAL,SONORA,2607,PUERTO PEÑASCO,MAYORES,26070033,04/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,25/01/2018,03/02/2018,10,7,NA,NA,1.26E+11,18/08/2016,18/08/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,12,240000,PACIFICO,NA
1,BAHIA ADAIR VII,26B,PUERTO PEÑASCO,2607004385,PESQUERA PIAXTLA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321914,04/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,30/01/2018,04/02/2018,6,4,NA,NA,12005799304,17/07/2014,17/07/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,19000,20900,12,228000,PACIFICO,NA
1,MARIA ELENA,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321917,04/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,30/01/2018,04/02/2018,6,5,NA,NA,1.26E+11,10/12/2015,10/12/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,25500,28050,12,306000,PACIFICO,NA
1,CARRANZA IV,26B,PUERTO PEÑASCO,2607004138,CARMEN LETICIA CRUZ GUTIERREZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321924,07/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,02/02/2018,07/02/2018,6,4,NA,NA,1.26E+12,10/06/2015,10/06/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,12,240000,PACIFICO,NA
1,CINTHYA SUGEY,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321869,07/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,30/01/2018,05/02/2018,7,7,NA,NA,1.26E+11,27/11/2015,27/11/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,13,260000,PACIFICO,NA
1,JOSE EDUARDO L.R. (ANTES CASA MAR),26B,PUERTO PEÑASCO,2607004351,IGNACIO SOTO MENDIVIL,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321919,07/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,01/02/2018,07/02/2018,7,6,NA,NA,1.26E+11,14/02/2014,13/02/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,19100,21010,12,229200,PACIFICO,NA
1,ULISES,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321867,06/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,30/01/2018,06/02/2018,8,5,NA,NA,1.26E+11,23/03/2016,23/03/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15000,16500,13,195000,PACIFICO,NA
1,BLANCA ROSA,26B,PUERTO PEÑASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321870,08/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,30/01/2018,06/02/2018,8,8,NA,NA,1.26E+11,12/02/2015,12/02/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15000,16500,13,195000,PACIFICO,NA
1,DOÑA AURORA (TABASCO 725),26B,PUERTO PEÑASCO,2508010507,PESQUERA MAGGI MAGGI SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321943,08/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,02/02/2018,08/02/2018,7,7,NA,NA,12508099312,11/04/2016,11/04/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,16400,18040,14,229600,PACIFICO,NA
1,MARCELINA,26B,PUERTO PEÑASCO,2607002082,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321890,09/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,02/02/2018,08/02/2018,7,7,NA,NA,1.26E+11,19/06/2017,30/04/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,1000,1100,12,12000,PACIFICO,NA
1,MISTER II,26B,PUERTO PEÑASCO,2607002082,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321891,09/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,06/02/2018,09/02/2018,4,4,NA,NA,1.26E+11,02/08/2016,02/08/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,13000,14300,12,156000,PACIFICO,NA
1,SAN JOSE,26B,PUERTO PEÑASCO,2607004088,PESQUERA LUNA HERMANOS SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321946,10/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,01/02/2018,09/02/2018,9,4,NA,NA,1.26E+12,15/12/2015,15/12/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,12,276000,PACIFICO,NA
1,PUNTA BAJA IV,26B,PUERTO PEÑASCO,2604007860,PESQUERA MARTINEZ LARA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321947,12/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,03/02/2018,06/02/2018,4,3,NA,NA,1.26E+11,15/02/2016,15/02/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,7580,8338,16,121280,PACIFICO,NA
1,RAMON ML,26B,PUERTO PEÑASCO,2607003726,PESQUERA RIO SINALOA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321948,13/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,02/02/2018,09/02/2018,8,8,NA,NA,1.26E+11,04/08/2015,04/08/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15600,17160,13,202800,PACIFICO,NA
1,MACAPULE III,26B,PUERTO PEÑASCO,2603007507,PESQUERA ASTORGA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321829,02/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,21/01/2018,01/02/2018,12,8,NA,NA,1.26E+11,06/12/2016,06/12/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,5500,6050,6,33000,PACIFICO,NA
1,TELE,26B,PUERTO PEÑASCO,2603007507,PESQUERA ASTORGA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321832,04/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,24/01/2018,03/02/2018,11,9,NA,NA,1.26E+11,26/09/2016,26/09/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,9600,10560,6,57600,PACIFICO,NA
1,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321848,06/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,01/02/2018,05/02/2018,5,5,NA,NA,1.26E+11,29/03/2017,29/03/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,10,200000,PACIFICO,NA
1,FELIPE ANGELES,26B,PUERTO PEÑASCO,2607004070,PESQUERA RODOLFO DEL MAR SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009678,15/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,06/02/2018,15/02/2018,10,8,NA,NA,1.26E+11,30/10/2017,30/10/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,17000,18700,10,170000,PACIFICO,NA
1,EL PONCHO,26C,GUAYMAS,2604011458,PESQUERA HIPON SA DE CV,SONORA,2604,GUAYMAS,MAYORES,A0322777,07/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,03/01/2018,04/02/2018,33,25,NA,NA,1.26E+11,12/04/2017,12/04/2021,OTRAS,4861423H,MERLUZA ENT. FCA.,25000,25000,14,350000,PACIFICO,NA
1,TIBURON MACO,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009692,16/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,16/02/2018,8,7,NA,NA,1.26E+11,16/02/2016,16/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,16996,18695.6,8,135968,PACIFICO,NA
1,INSURGENTE MORELOS,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE000009695,16/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,13/02/2018,14/02/2018,2,1,NA,NA,1.02E+12,13/05/2014,12/05/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,100,110,8,800,PACIFICO,NA
1,SAN FELIPE,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE000009698,16/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,31/01/2018,07/02/2018,8,8,NA,NA,1.02E+12,14/07/2014,13/07/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,820,902,8,6560,PACIFICO,NA
1,EUSTASIO MERAZ,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009718,17/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,17/02/2018,9,7,NA,NA,1.20E+11,05/12/2016,06/09/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,24000,26400,8,192000,PACIFICO,NA
1,JIM JIM III,26B,PUERTO PEÑASCO,2607002660,FRANCISCO JAIME SOTO GONZALEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009719,17/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,07/02/2018,17/02/2018,11,8,NA,NA,1.26E+11,10/03/2015,10/03/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,10,200000,PACIFICO,NA
1,MARCO ANTONIO,02D,SAN FELIPE,2505002721,JOSE ENRRIQUE ANGULO GUTIERREZ,BAJA CALIFORNIA,206,MEXICALI,MAYORES,AE000009735,19/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,14/02/2018,19/02/2018,6,6,NA,NA,1030389932,24/10/2017,24/10/2022,OTRAS,4861423H,MERLUZA ENT. FCA.,2000,2000,18,36000,PACIFICO,NA
1,PAPA NENE,26B,PUERTO PEÑASCO,2607003700,ORFESA DEL MAR DE CORTEZ SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009742,19/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,19/02/2018,11,5,NA,NA,1.26E+11,30/06/2016,30/06/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,900,990,15,13500,PACIFICO,NA
1,MONGOL,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE000009744,19/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,19/02/2018,11,10,NA,NA,1.02E+12,01/06/2014,30/05/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,5000,5500,12,60000,PACIFICO,NA
1,BAHIA DE LOS ANGELES II,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE000009751,19/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,19/02/2018,11,10,NA,NA,1.02E+12,01/06/2014,30/05/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,3200,3520,12,38400,PACIFICO,NA
1,CARRANZA IV,26B,PUERTO PEÑASCO,2607004138,CARMEN LETICIA CRUZ GUTIERREZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0569815,27/01/2018,OFICINA,9999000,ALTAMAR,0,ENERO,2018,20/01/2018,27/01/2018,8,6,NA,NA,1.26E+11,10/06/2015,10/06/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,8800,9680,12,105600,PACIFICO,NA
1,RICARDO ASTORGA,26B,PUERTO PEÑASCO,2603007507,PESQUERA ASTORGA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321833,11/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,03/02/2018,10/02/2018,8,8,NA,NA,1.26E+11,16/02/2018,16/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,19600,21560,6,117600,PACIFICO,NA
1,BORRASCOSA II,26B,PUERTO PEÑASCO,2607603772,MATEO LOPEZ LEON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009798,21/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,08/02/2018,19/02/2018,12,12,NA,NA,1.26E+11,01/10/2015,01/10/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,18000,19800,10,180000,PACIFICO,NA
1,MARCO ANTONIO,02D,SAN FELIPE,2505002721,JOSE ENRRIQUE ANGULO GUTIERREZ,BAJA CALIFORNIA,206,MEXICALI,MAYORES,AE000009803,22/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,20/02/2018,22/02/2018,3,3,NA,NA,1030389932,24/10/2017,24/10/2022,OTRAS,4861423H,MERLUZA ENT. FCA.,10000,10000,18,180000,PACIFICO,NA
1,TARTARO,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE000009813,22/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,12/02/2018,22/02/2018,11,10,NA,NA,1.02E+12,01/06/2014,30/05/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,7500,8250,14,105000,PACIFICO,NA
1,CLAUDIA,02D,SAN FELIPE,2505002721,JOSE ENRRIQUE ANGULO GUTIERREZ,BAJA CALIFORNIA,206,MEXICALI,MAYORES,AE000009823,23/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,20/02/2018,23/02/2018,4,4,NA,NA,1180289937,24/10/2017,24/10/2022,OTRAS,4861423H,MERLUZA ENT. FCA.,16000,16000,18,288000,PACIFICO,NA
1,CASCABEL (ORGON),26B,PUERTO PEÑASCO,2607603699,SCPP PUNTA CASCABEL SC DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321905,15/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,14/02/2018,6,6,NA,NA,1.26E+11,23/09/2015,23/09/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,13000,14300,10,130000,PACIFICO,NA
1,MACAPULE III,26B,PUERTO PEÑASCO,2603007507,PESQUERA ASTORGA SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321834,16/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,04/02/2018,15/02/2018,12,10,NA,NA,1.26E+11,06/12/2016,06/12/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,10000,11000,6,60000,PACIFICO,NA
1,RAMSES EFREN,26B,PUERTO PEÑASCO,2604609970,ANGEL SALVADOR GALVEZ JIMENEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321951,17/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,16/02/2018,8,4,NA,NA,1.26E+11,07/11/2017,07/11/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15100,16610,10,151000,PACIFICO,NA
1,ROMERICK,26B,PUERTO PEÑASCO,2607004088,PESQUERA LUNA HERMANOS SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321959,17/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,16/02/2018,8,5,NA,NA,1.26E+11,24/02/2016,24/02/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,10,200000,PACIFICO,NA
1,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,A0321911,19/02/2018,OFICINA,9999000,ALTAMAR,0,FEBRERO,2018,09/02/2018,16/02/2018,8,6,NA,NA,1.26E+11,29/03/2017,29/03/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,3500,3850,10,35000,PACIFICO,NA
1,JUANITA ENRIQUEZ,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009851,24/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,14/02/2018,23/02/2018,10,10,NA,NA,1.26E+11,16/02/2016,16/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,7100,7810,10,71000,PACIFICO,NA
1,NINO,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009852,24/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,17/02/2018,22/02/2018,6,6,NA,NA,1.06E+11,12/08/2016,11/08/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,17900,19690,10,179000,PACIFICO,NA
1,EUROPESCA V ( ANTES DON FERNANDO),26C,GUAYMAS,2508011240,"EUROPESCA, SA DE CV",SONORA,2604,GUAYMAS,MAYORES,AE000009863,26/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,13/01/2018,25/02/2018,44,39,NA,NA,1.02E+12,27/01/2016,27/01/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,26000,28600,7,182000,PACIFICO,NA
1,GETSEMANI (VIVIANA),26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009875,27/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,22/02/2018,27/02/2018,6,5,NA,NA,1.26E+11,02/06/2014,02/06/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,10860,11946,10,108600,PACIFICO,NA
1,ROMERICK,26B,PUERTO PEÑASCO,2607004088,PESQUERA LUNA HERMANOS SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009924,27/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,22/02/2018,27/02/2018,6,5,NA,NA,1.26E+11,24/02/2016,24/02/2020,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,9000,9900,10,90000,PACIFICO,NA
1,FELIPE ANGELES,26B,PUERTO PEÑASCO,2607004070,PESQUERA RODOLFO DEL MAR SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009930,28/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,17/02/2018,27/02/2018,11,6,NA,NA,1.26E+11,30/10/2017,30/10/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,13983,15381.3,10,139830,PACIFICO,NA
1,BRASILEÑO,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009936,28/02/2018,EN LINEA,9999000,ALTAMAR,0,FEBRERO,2018,17/02/2018,27/02/2018,11,11,NA,NA,1.20E+11,16/11/2016,16/11/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,2100,2310,10,21000,PACIFICO,NA
1,GILIO I (CARMELITA),26B,PUERTO PEÑASCO,2607003452,GILBERTO IGNACIO SOTELO RUIZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000009966,01/03/2018,EN LINEA,9999000,ALTAMAR,0,MARZO,2018,19/02/2018,01/03/2018,11,10,NA,NA,1.26E+11,10/03/2015,10/03/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,3000,3300,9,27000,PACIFICO,NA
1,JIM JIM III,26B,PUERTO PEÑASCO,2607002660,FRANCISCO JAIME SOTO GONZALEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000010000,03/03/2018,EN LINEA,9999000,ALTAMAR,0,MARZO,2018,21/02/2018,03/03/2018,11,11,NA,NA,1.26E+11,10/03/2015,10/03/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,20,400000,PACIFICO,NA
1,JOSE EDUARDO L.R. (ANTES CASA MAR),26B,PUERTO PEÑASCO,2607004351,IGNACIO SOTO MENDIVIL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000010003,03/03/2018,EN LINEA,9999000,ALTAMAR,0,MARZO,2018,21/02/2018,03/03/2018,11,10,NA,NA,ESCAMA,02/02/2018,02/02/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,10,200000,PACIFICO,NA
1,SARAHI GARCIA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000010009,03/03/2018,EN LINEA,9999000,ALTAMAR,0,MARZO,2018,21/02/2018,02/03/2018,10,10,NA,NA,12505699316,27/07/2017,10/04/2019,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,5100,5610,10,51000,PACIFICO,NA
1,EUSTASIO MERAZ,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE000010021,05/03/2018,EN LINEA,9999000,ALTAMAR,0,MARZO,2018,23/02/2018,03/03/2018,9,9,NA,NA,1.20E+11,05/12/2016,06/09/2018,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,6800,7480,10,68000,PACIFICO,NA
